product_sku,action,quantity,created_at,reason
TA-RE-0319,OUT,1,2024-01-23 18:48:48,Sale - Order BILL-03349
PR-BR-0427,OUT,2,2024-01-23 19:33:52,Sale - Order BILL-01791
TV-SO-0014,OUT,3,2024-01-23 20:29:25,Sale - Order BILL-05409
GA-SO-0763,OUT,1,2024-01-23 20:29:25,Sale - Order BILL-05409
SP-MA-0083,OUT,2,2024-01-23 23:46:20,Sale - Order BILL-03532
MO-MI-0701,OUT,3,2024-01-23 23:46:20,Sale - Order BILL-03532
RO-AS-0093,OUT,3,2024-01-23 23:46:20,Sale - Order BILL-03532
RO-CI-0768,OUT,3,2024-01-24 00:39:30,Sale - Order BILL-02891
PO-ON-0220,OUT,2,2024-01-24 00:39:30,Sale - Order BILL-02891
SM-SA-0543,OUT,2,2024-01-24 03:26:38,Sale - Order BILL-07254
LA-AS-0072,OUT,2,2024-01-24 03:26:38,Sale - Order BILL-07254
RO-D--0724,OUT,1,2024-01-24 05:15:05,Sale - Order BILL-02434
MO-HP-0044,OUT,2,2024-01-24 05:15:05,Sale - Order BILL-02434
TA-RE-0273,OUT,2,2024-01-24 05:15:05,Sale - Order BILL-02434
PR-BR-0482,OUT,2,2024-01-24 05:15:05,Sale - Order BILL-02434
CA-GO-0448,OUT,2,2024-01-24 05:15:05,Sale - Order BILL-02434
PO-SA-0749,IN,55,2024-01-24 07:28:58,Purchase Order PO-00443
WE-LO-0672,OUT,1,2024-01-24 07:35:05,Sale - Order BILL-05889
KE-DU-0544,OUT,1,2024-01-24 07:35:05,Sale - Order BILL-05889
WE-HP-0775,OUT,3,2024-01-24 07:35:05,Sale - Order BILL-05889
TA-AP-0253,OUT,2,2024-01-24 22:23:07,Sale - Order BILL-03498
RO-AS-0333,OUT,1,2024-01-24 23:09:47,Sale - Order BILL-09176
ME-SA-0300,OUT,1,2024-01-24 23:09:47,Sale - Order BILL-09176
HE-AU-0076,OUT,3,2024-01-24 23:09:47,Sale - Order BILL-09176
RO-NE-0238,OUT,2,2024-01-25 01:28:58,Sale - Order BILL-03198
SM-RE-0293,OUT,3,2024-01-25 01:28:58,Sale - Order BILL-03198
CA-AM-0251,OUT,2,2024-01-25 06:35:54,Sale - Order BILL-01845
CH-SA-0137,OUT,1,2024-01-25 06:35:54,Sale - Order BILL-01845
HE-SE-0209,OUT,3,2024-01-25 06:35:54,Sale - Order BILL-01845
LA-MS-0015,OUT,1,2024-01-25 06:35:54,Sale - Order BILL-01845
WE-MI-0756,OUT,1,2024-01-25 06:35:54,Sale - Order BILL-01845
SM-OP-0147,IN,89,2024-01-25 11:48:06,Purchase Order PO-00011
TA-AM-0170,OUT,3,2024-01-25 15:34:34,Sale - Order BILL-01691
PR-BR-0051,OUT,3,2024-01-25 15:34:34,Sale - Order BILL-01691
LA-MI-0378,OUT,1,2024-01-25 20:16:24,Sale - Order BILL-01561
MO-DE-0515,OUT,2,2024-01-25 20:16:24,Sale - Order BILL-01561
RO-CI-0013,OUT,1,2024-01-25 20:16:24,Sale - Order BILL-01561
SP-BO-0675,OUT,2,2024-01-26 01:56:31,Sale - Order BILL-04700
SM-RE-0233,OUT,2,2024-01-26 01:56:31,Sale - Order BILL-04700
PR-BR-0130,OUT,2,2024-01-26 02:05:18,Sale - Order BILL-09768
CA-AN-0308,OUT,2,2024-01-26 02:20:43,Sale - Order BILL-07667
HE-SO-0625,OUT,1,2024-01-26 02:20:43,Sale - Order BILL-07667
CA-AM-0759,OUT,1,2024-01-26 06:38:10,Sale - Order BILL-07361
SP-UL-0336,OUT,1,2024-01-26 06:38:10,Sale - Order BILL-07361
HE-PH-0313,OUT,2,2024-01-26 12:24:17,Sale - Order BILL-09185
MO-SA-0153,OUT,1,2024-01-26 12:24:17,Sale - Order BILL-09185
TA-XI-0622,OUT,1,2024-01-26 12:36:09,Sale - Order BILL-06150
PR-EP-0479,OUT,2,2024-01-26 12:36:09,Sale - Order BILL-06150
SM-RE-0283,OUT,2,2024-01-26 12:36:09,Sale - Order BILL-06150
KE-RA-0614,OUT,1,2024-01-26 12:36:09,Sale - Order BILL-06150
CH-AN-0162,IN,109,2024-01-26 16:54:06,Purchase Order PO-00324
WE-LO-0587,IN,143,2024-01-26 18:04:28,Purchase Order PO-00344
TA-MI-0286,OUT,3,2024-01-26 19:44:31,Sale - Order BILL-08130
HE-JB-0517,OUT,2,2024-01-26 19:44:31,Sale - Order BILL-08130
MO-ST-0385,OUT,1,2024-01-26 19:44:31,Sale - Order BILL-08130
SM-FI-0547,OUT,2,2024-01-27 00:00:00,Sale - Order BILL-00293
SM-ON-0576,OUT,2,2024-01-27 00:00:00,Sale - Order BILL-00293
TA-LE-0523,OUT,1,2024-01-27 02:15:12,Sale - Order BILL-00667
TA-AM-0170,OUT,1,2024-01-27 02:15:12,Sale - Order BILL-00667
EA-JA-0228,IN,109,2024-01-27 06:02:51,Purchase Order PO-00557
MO-ST-0218,OUT,1,2024-01-27 06:13:55,Sale - Order BILL-06405
ME-SO-0040,IN,10,2024-01-27 14:55:00,Purchase Order PO-00172
CH-AN-0771,OUT,2,2024-01-27 15:25:03,Sale - Order BILL-00540
TV-XI-0318,OUT,2,2024-01-27 16:30:59,Sale - Order BILL-09557
EA-AN-0276,OUT,2,2024-01-27 16:30:59,Sale - Order BILL-09557
CA-SO-0295,OUT,1,2024-01-27 19:38:17,Sale - Order BILL-02149
SM-ON-0028,OUT,2,2024-01-27 19:38:17,Sale - Order BILL-02149
ME-TR-0037,OUT,1,2024-01-27 20:29:51,Sale - Order BILL-05564
SM-MO-0314,OUT,3,2024-01-27 20:29:51,Sale - Order BILL-05564
PR-BR-0782,OUT,2,2024-01-27 21:20:00,Sale - Order BILL-07400
TV-TC-0356,OUT,3,2024-01-27 21:20:00,Sale - Order BILL-07400
SP-JB-0697,OUT,1,2024-01-27 21:20:00,Sale - Order BILL-07400
TA-AM-0755,OUT,1,2024-01-27 22:14:33,Sale - Order BILL-01187
CH-BE-0783,OUT,3,2024-01-27 22:14:33,Sale - Order BILL-01187
LA-MS-0015,OUT,3,2024-01-27 22:14:33,Sale - Order BILL-01187
WE-HP-0664,OUT,2,2024-01-27 23:50:14,Sale - Order BILL-08056
SM-XI-0101,OUT,3,2024-01-27 23:50:14,Sale - Order BILL-08056
ME-KI-0390,OUT,3,2024-01-27 23:50:14,Sale - Order BILL-08056
CA-AN-0402,OUT,1,2024-01-28 01:11:58,Sale - Order BILL-01388
LA-RA-0382,OUT,3,2024-01-28 01:11:58,Sale - Order BILL-01388
MO-ST-0788,OUT,2,2024-01-28 01:11:58,Sale - Order BILL-01388
CH-BO-0601,OUT,3,2024-01-28 01:11:58,Sale - Order BILL-01388
PO-SY-0536,OUT,1,2024-01-28 07:13:20,Sale - Order BILL-08202
MO-RA-0156,OUT,3,2024-01-28 08:28:31,Sale - Order BILL-07300
MO-SA-0153,OUT,1,2024-01-28 08:44:16,Sale - Order BILL-03975
SM-OP-0501,OUT,1,2024-01-28 08:44:16,Sale - Order BILL-03975
SM-AP-0464,OUT,1,2024-01-28 09:03:22,Sale - Order BILL-01378
CA-OL-0463,OUT,1,2024-01-28 09:03:22,Sale - Order BILL-01378
WE-HP-0664,OUT,3,2024-01-28 19:00:20,Sale - Order BILL-08905
SM-AM-0667,OUT,3,2024-01-28 19:00:20,Sale - Order BILL-08905
SP-HA-0620,OUT,2,2024-01-29 00:35:15,Sale - Order BILL-07647
SM-SA-0007,OUT,2,2024-01-29 14:45:14,Sale - Order BILL-02022
WE-RA-0214,OUT,2,2024-01-29 14:45:14,Sale - Order BILL-02022
CA-AN-0343,OUT,3,2024-01-29 18:22:40,Sale - Order BILL-08593
HE-AU-0274,OUT,2,2024-01-29 18:53:31,Sale - Order BILL-07686
RO-TP-0671,OUT,3,2024-01-29 18:53:31,Sale - Order BILL-07686
EA-AP-0221,OUT,3,2024-01-29 19:01:33,Sale - Order BILL-04330
LA-RA-0068,OUT,3,2024-01-29 20:59:23,Sale - Order BILL-03312
LA-RA-0382,OUT,2,2024-01-29 20:59:23,Sale - Order BILL-03312
WE-HP-0111,OUT,1,2024-01-29 20:59:23,Sale - Order BILL-03312
SP-UL-0638,OUT,2,2024-01-29 20:59:23,Sale - Order BILL-03312
WE-LO-0566,OUT,1,2024-01-29 20:59:23,Sale - Order BILL-03312
EA-SO-0326,OUT,3,2024-01-30 00:28:27,Sale - Order BILL-06333
HE-SE-0188,OUT,2,2024-01-30 00:29:59,Sale - Order BILL-07040
GA-SO-0144,OUT,2,2024-01-30 00:29:59,Sale - Order BILL-07040
LA-HP-0386,OUT,2,2024-01-30 00:59:52,Sale - Order BILL-01438
CA-PA-0704,OUT,1,2024-01-30 00:59:52,Sale - Order BILL-01438
RO-CI-0610,OUT,2,2024-01-30 00:59:52,Sale - Order BILL-01438
CA-BO-0139,OUT,3,2024-01-30 02:16:50,Sale - Order BILL-03313
GA-SO-0509,OUT,2,2024-01-30 02:16:50,Sale - Order BILL-03313
LA-HP-0355,OUT,3,2024-01-30 05:13:32,Sale - Order BILL-06446
MO-RA-0328,OUT,1,2024-01-30 14:02:49,Sale - Order BILL-01276
SM-XI-0012,OUT,1,2024-01-30 14:02:49,Sale - Order BILL-01276
CA-ON-0197,OUT,2,2024-01-30 17:43:08,Sale - Order BILL-00748
SP-JB-0697,OUT,2,2024-01-31 06:35:23,Sale - Order BILL-07564
TA-LE-0703,OUT,1,2024-01-31 06:35:23,Sale - Order BILL-07564
ME-SO-0040,OUT,3,2024-01-31 06:35:23,Sale - Order BILL-07564
MO-DE-0655,OUT,1,2024-01-31 08:08:29,Sale - Order BILL-09960
PO-AN-0658,OUT,1,2024-01-31 10:18:13,Sale - Order BILL-03546
SM-FI-0547,OUT,2,2024-01-31 10:18:13,Sale - Order BILL-03546
WE-MI-0796,OUT,3,2024-01-31 15:28:38,Sale - Order BILL-00070
PR-CA-0714,OUT,2,2024-02-01 01:41:44,Sale - Order BILL-03843
TV-ON-0716,OUT,3,2024-02-01 01:41:44,Sale - Order BILL-03843
TV-ON-0104,OUT,3,2024-02-01 01:41:44,Sale - Order BILL-03843
RO-AS-0564,OUT,1,2024-02-01 01:41:44,Sale - Order BILL-03843
WE-RA-0357,OUT,1,2024-02-01 02:40:01,Sale - Order BILL-00912
MO-AS-0045,OUT,3,2024-02-01 05:28:44,Sale - Order BILL-08222
PR-XE-0350,OUT,2,2024-02-01 08:16:08,Sale - Order BILL-08533
WE-LO-0672,OUT,3,2024-02-01 08:16:08,Sale - Order BILL-08533
HE-BO-0774,OUT,1,2024-02-01 08:16:08,Sale - Order BILL-08533
TA-AP-0005,OUT,1,2024-02-01 08:21:08,Sale - Order BILL-03801
MO-SA-0201,OUT,2,2024-02-01 08:21:08,Sale - Order BILL-03801
CA-NI-0569,OUT,1,2024-02-01 08:31:27,Sale - Order BILL-04467
CA-BO-0166,OUT,1,2024-02-01 09:56:12,Sale - Order BILL-09218
SP-JB-0650,OUT,2,2024-02-01 09:56:12,Sale - Order BILL-09218
ME-KI-0203,OUT,3,2024-02-01 09:56:12,Sale - Order BILL-09218
SM-OP-0501,OUT,2,2024-02-01 09:56:12,Sale - Order BILL-09218
LA-AS-0034,OUT,1,2024-02-01 10:21:14,Sale - Order BILL-04952
RO-CI-0013,OUT,2,2024-02-01 10:21:14,Sale - Order BILL-04952
LA-DE-0442,OUT,1,2024-02-01 10:30:21,Sale - Order BILL-04756
RO-CI-0610,OUT,3,2024-02-01 10:30:21,Sale - Order BILL-04756
SM-NO-0689,OUT,2,2024-02-01 17:21:42,Sale - Order BILL-01713
HE-SK-0678,OUT,2,2024-02-01 17:21:42,Sale - Order BILL-01713
EA-ON-0551,OUT,3,2024-02-01 17:55:14,Sale - Order BILL-04326
SP-MA-0248,OUT,2,2024-02-01 17:55:14,Sale - Order BILL-04326
SM-ON-0028,OUT,3,2024-02-01 17:55:14,Sale - Order BILL-04326
CH-BO-0661,OUT,3,2024-02-01 17:55:14,Sale - Order BILL-04326
SM-XI-0012,OUT,3,2024-02-01 20:37:42,Sale - Order BILL-04940
GA-SO-0538,OUT,3,2024-02-01 20:37:42,Sale - Order BILL-04940
HE-JB-0666,OUT,2,2024-02-02 00:08:54,Sale - Order BILL-07113
SP-BO-0495,OUT,3,2024-02-02 00:10:33,Sale - Order BILL-07076
MO-ST-0673,OUT,2,2024-02-02 00:10:33,Sale - Order BILL-07076
WE-RA-0321,OUT,1,2024-02-02 11:03:05,Sale - Order BILL-07213
CA-GO-0052,OUT,2,2024-02-02 11:03:05,Sale - Order BILL-07213
PR-XE-0709,OUT,1,2024-02-02 11:03:05,Sale - Order BILL-07213
CA-AM-0590,OUT,3,2024-02-02 11:36:27,Sale - Order BILL-07336
LA-LE-0784,OUT,1,2024-02-02 20:11:54,Sale - Order BILL-06224
CH-BO-0764,OUT,3,2024-02-02 22:00:22,Sale - Order BILL-02968
SM-ON-0169,OUT,3,2024-02-02 22:00:22,Sale - Order BILL-02968
CA-UG-0682,OUT,3,2024-02-02 22:00:22,Sale - Order BILL-02968
MO-SA-0153,OUT,1,2024-02-02 23:19:16,Sale - Order BILL-05001
SM-ON-0576,OUT,2,2024-02-02 23:19:16,Sale - Order BILL-05001
PO-SY-0288,OUT,1,2024-02-02 23:19:16,Sale - Order BILL-05001
MO-RA-0359,OUT,2,2024-02-03 06:07:26,Sale - Order BILL-06330
TA-AP-0253,OUT,3,2024-02-03 08:15:58,Sale - Order BILL-01918
WE-RA-0214,OUT,2,2024-02-03 14:11:07,Sale - Order BILL-06902
CA-BO-0493,OUT,3,2024-02-03 14:11:07,Sale - Order BILL-06902
GA-NI-0092,IN,137,2024-02-03 14:41:07,Purchase Order PO-00226
TA-AM-0407,OUT,3,2024-02-03 19:27:40,Sale - Order BILL-08029
SP-BO-0477,OUT,3,2024-02-03 19:27:40,Sale - Order BILL-08029
CA-NI-0634,OUT,1,2024-02-03 19:37:26,Sale - Order BILL-05652
ME-SO-0041,OUT,3,2024-02-03 19:37:26,Sale - Order BILL-05652
TV-SO-0776,OUT,2,2024-02-03 21:02:43,Sale - Order BILL-03756
HE-BE-0167,OUT,2,2024-02-03 21:02:43,Sale - Order BILL-03756
PR-XE-0181,OUT,2,2024-02-04 00:11:59,Sale - Order BILL-09784
GA-NI-0204,OUT,3,2024-02-04 00:11:59,Sale - Order BILL-09784
SM-AP-0635,OUT,3,2024-02-04 01:56:05,Sale - Order BILL-03246
TV-TC-0268,OUT,2,2024-02-04 01:56:05,Sale - Order BILL-03246
MO-AS-0045,OUT,3,2024-02-04 02:21:39,Sale - Order BILL-00692
LA-DE-0089,OUT,3,2024-02-04 03:13:41,Sale - Order BILL-04079
RO-AS-0306,OUT,1,2024-02-04 04:57:54,Sale - Order BILL-05604
CA-AN-0639,OUT,1,2024-02-04 05:29:49,Sale - Order BILL-02526
ME-SO-0074,OUT,2,2024-02-04 05:29:49,Sale - Order BILL-02526
CA-SO-0380,OUT,1,2024-02-04 05:29:49,Sale - Order BILL-02526
PO-SA-0685,OUT,1,2024-02-04 05:29:49,Sale - Order BILL-02526
ME-SA-0607,OUT,2,2024-02-04 09:25:47,Sale - Order BILL-04337
TV-PA-0270,OUT,2,2024-02-04 09:25:47,Sale - Order BILL-04337
SP-HA-0574,OUT,1,2024-02-04 10:51:27,Sale - Order BILL-01237
MO-LO-0196,OUT,2,2024-02-04 11:52:56,Sale - Order BILL-08490
PR-HP-0570,OUT,2,2024-02-04 13:07:31,Sale - Order BILL-03132
WE-MI-0393,OUT,3,2024-02-04 13:07:31,Sale - Order BILL-03132
PO-AN-0791,OUT,1,2024-02-04 13:07:31,Sale - Order BILL-03132
SM-AM-0667,OUT,2,2024-02-04 13:07:31,Sale - Order BILL-03132
CA-NI-0634,OUT,1,2024-02-04 14:18:09,Sale - Order BILL-09687
CA-BO-0084,OUT,2,2024-02-04 14:18:09,Sale - Order BILL-09687
SM-AP-0175,OUT,3,2024-02-04 14:18:09,Sale - Order BILL-09687
GA-NI-0092,OUT,1,2024-02-04 14:18:09,Sale - Order BILL-09687
CH-BE-0657,OUT,3,2024-02-04 15:18:36,Sale - Order BILL-05555
CA-BO-0084,OUT,1,2024-02-04 15:18:36,Sale - Order BILL-05555
LA-DE-0665,OUT,2,2024-02-04 15:27:43,Sale - Order BILL-04454
PR-BR-0699,OUT,1,2024-02-04 15:27:43,Sale - Order BILL-04454
CA-GO-0513,OUT,3,2024-02-04 15:27:43,Sale - Order BILL-04454
SP-UL-0652,OUT,3,2024-02-04 15:27:43,Sale - Order BILL-04454
HE-AU-0008,OUT,1,2024-02-04 20:18:58,Sale - Order BILL-02463
CA-ON-0285,OUT,1,2024-02-04 20:18:58,Sale - Order BILL-02463
MO-HP-0466,OUT,3,2024-02-04 21:27:19,Sale - Order BILL-07832
PO-AN-0317,OUT,2,2024-02-04 21:27:19,Sale - Order BILL-07832
LA-DE-0299,OUT,1,2024-02-05 05:26:55,Sale - Order BILL-08939
WE-CR-0698,OUT,2,2024-02-05 05:26:55,Sale - Order BILL-08939
RO-AS-0503,OUT,2,2024-02-05 05:26:55,Sale - Order BILL-08939
SM-ON-0169,OUT,3,2024-02-05 05:26:55,Sale - Order BILL-08939
PR-HP-0484,OUT,2,2024-02-05 05:26:55,Sale - Order BILL-08939
SM-AP-0282,OUT,1,2024-02-05 08:13:14,Sale - Order BILL-09254
PO-SA-0194,OUT,2,2024-02-05 08:13:14,Sale - Order BILL-09254
TV-TC-0027,OUT,2,2024-02-05 10:30:38,Sale - Order BILL-07100
PO-ON-0246,OUT,1,2024-02-05 14:30:10,Sale - Order BILL-04362
LA-LE-0396,OUT,3,2024-02-05 14:30:10,Sale - Order BILL-04362
SM-SA-0315,OUT,1,2024-02-05 14:30:10,Sale - Order BILL-04362
EA-AP-0531,OUT,1,2024-02-05 16:54:08,Sale - Order BILL-08137
CA-AN-0613,OUT,1,2024-02-05 17:54:31,Sale - Order BILL-05270
SM-NO-0545,OUT,1,2024-02-05 22:56:46,Sale - Order BILL-09358
PR-XE-0181,OUT,3,2024-02-06 00:37:30,Sale - Order BILL-07880
SP-MA-0083,OUT,2,2024-02-06 00:37:30,Sale - Order BILL-07880
MO-CO-0208,OUT,1,2024-02-06 02:29:32,Sale - Order BILL-05164
WE-RA-0765,OUT,1,2024-02-06 02:29:32,Sale - Order BILL-05164
SM-RE-0469,OUT,3,2024-02-06 06:56:29,Sale - Order BILL-02232
GA-SO-0033,OUT,3,2024-02-06 06:56:29,Sale - Order BILL-02232
TA-RE-0621,OUT,2,2024-02-06 06:56:29,Sale - Order BILL-02232
WE-CR-0275,OUT,1,2024-02-06 06:56:29,Sale - Order BILL-02232
TA-RE-0711,OUT,2,2024-02-06 06:56:29,Sale - Order BILL-02232
ME-SA-0781,OUT,3,2024-02-06 08:57:01,Sale - Order BILL-01104
CH-ON-0780,OUT,2,2024-02-06 18:54:15,Sale - Order BILL-05890
RO-AS-0117,OUT,1,2024-02-06 18:54:15,Sale - Order BILL-05890
SM-NO-0689,OUT,1,2024-02-06 18:54:15,Sale - Order BILL-05890
CA-AN-0049,OUT,1,2024-02-06 18:54:15,Sale - Order BILL-05890
KE-RA-0022,OUT,3,2024-02-06 18:54:15,Sale - Order BILL-05890
MO-DE-0618,OUT,3,2024-02-06 21:46:13,Sale - Order BILL-00563
KE-RA-0365,OUT,1,2024-02-06 21:46:13,Sale - Order BILL-00563
RO-AS-0093,IN,135,2024-02-06 21:55:05,Purchase Order PO-00117
CH-RE-0327,OUT,2,2024-02-06 22:03:50,Sale - Order BILL-06865
TV-TC-0356,OUT,3,2024-02-06 22:26:07,Sale - Order BILL-04352
SM-AP-0282,OUT,3,2024-02-06 22:26:07,Sale - Order BILL-04352
ME-SO-0125,OUT,3,2024-02-07 02:57:55,Sale - Order BILL-06407
LA-LG-0676,OUT,1,2024-02-07 02:57:55,Sale - Order BILL-06407
GA-NI-0092,OUT,2,2024-02-07 02:57:55,Sale - Order BILL-06407
CA-UG-0450,OUT,2,2024-02-07 02:57:55,Sale - Order BILL-06407
GA-MI-0617,IN,74,2024-02-07 10:57:28,Purchase Order PO-00716
SM-OP-0770,OUT,2,2024-02-07 18:08:10,Sale - Order BILL-04041
CA-BO-0753,OUT,3,2024-02-07 21:26:29,Sale - Order BILL-06559
RO-LI-0528,OUT,3,2024-02-08 00:16:20,Sale - Order BILL-04626
CA-BE-0738,OUT,2,2024-02-08 00:16:20,Sale - Order BILL-04626
GA-SO-0736,OUT,1,2024-02-08 00:16:20,Sale - Order BILL-04626
SM-NO-0662,OUT,3,2024-02-08 01:04:50,Sale - Order BILL-02948
RO-CI-0016,OUT,3,2024-02-08 01:21:53,Sale - Order BILL-03385
MO-ST-0218,OUT,3,2024-02-08 01:21:53,Sale - Order BILL-03385
HE-AU-0742,OUT,1,2024-02-08 02:53:49,Sale - Order BILL-01568
CA-NI-0634,OUT,2,2024-02-08 05:19:22,Sale - Order BILL-08346
ME-KI-0595,OUT,2,2024-02-08 05:19:22,Sale - Order BILL-08346
PR-CA-0310,OUT,2,2024-02-08 05:19:22,Sale - Order BILL-08346
KE-ST-0215,OUT,1,2024-02-08 06:20:22,Sale - Order BILL-04609
MO-HP-0227,OUT,1,2024-02-08 06:20:22,Sale - Order BILL-04609
HE-PH-0577,OUT,3,2024-02-08 10:07:20,Sale - Order BILL-08441
HE-SO-0586,OUT,3,2024-02-08 10:46:49,Sale - Order BILL-03126
CH-BO-0661,OUT,3,2024-02-08 10:54:09,Sale - Order BILL-02880
GA-SO-0736,OUT,2,2024-02-08 10:54:09,Sale - Order BILL-02880
LA-RA-0068,OUT,2,2024-02-08 11:30:00,Sale - Order BILL-07748
LA-HP-0386,OUT,2,2024-02-08 11:41:53,Sale - Order BILL-09128
WE-MI-0393,OUT,1,2024-02-08 11:41:53,Sale - Order BILL-09128
CH-SA-0420,OUT,2,2024-02-08 18:54:29,Sale - Order BILL-07523
KE-ST-0215,OUT,3,2024-02-08 18:54:29,Sale - Order BILL-07523
TA-AP-0118,OUT,3,2024-02-08 20:12:32,Sale - Order BILL-04476
RO-AS-0255,OUT,3,2024-02-08 20:12:32,Sale - Order BILL-04476
CH-AN-0191,OUT,1,2024-02-08 20:54:33,Sale - Order BILL-04495
KE-DE-0383,OUT,1,2024-02-08 20:54:33,Sale - Order BILL-04495
LA-RA-0541,OUT,2,2024-02-08 23:44:51,Sale - Order BILL-07982
SP-BO-0468,OUT,2,2024-02-08 23:44:51,Sale - Order BILL-07982
HE-SO-0625,OUT,3,2024-02-09 02:22:15,Sale - Order BILL-02641
ME-SO-0458,OUT,1,2024-02-09 02:22:15,Sale - Order BILL-02641
EA-AP-0148,OUT,3,2024-02-09 02:22:15,Sale - Order BILL-02641
ME-KI-0390,OUT,2,2024-02-09 04:27:32,Sale - Order BILL-00697
LA-LE-0067,OUT,2,2024-02-09 04:27:32,Sale - Order BILL-00697
SP-HA-0574,OUT,1,2024-02-09 04:27:32,Sale - Order BILL-00697
KE-HP-0789,OUT,3,2024-02-09 08:46:07,Sale - Order BILL-05197
TV-PA-0752,OUT,2,2024-02-09 08:46:07,Sale - Order BILL-05197
WE-HP-0111,OUT,3,2024-02-09 10:05:36,Sale - Order BILL-00072
EA-AP-0389,OUT,2,2024-02-09 10:12:34,Sale - Order BILL-07853
KE-DE-0133,OUT,2,2024-02-09 12:09:47,Sale - Order BILL-05961
ME-TR-0573,OUT,3,2024-02-09 12:21:19,Sale - Order BILL-05221
CA-OL-0370,OUT,2,2024-02-09 12:21:19,Sale - Order BILL-05221
RO-NE-0692,IN,132,2024-02-09 12:56:34,Purchase Order PO-00039
SP-UL-0638,OUT,3,2024-02-09 14:02:15,Sale - Order BILL-07593
PO-RE-0561,OUT,3,2024-02-09 14:02:15,Sale - Order BILL-07593
SM-GO-0403,OUT,3,2024-02-09 15:30:27,Sale - Order BILL-06209
MO-LO-0542,OUT,1,2024-02-09 15:30:27,Sale - Order BILL-06209
CA-CA-0534,OUT,1,2024-02-09 17:38:40,Sale - Order BILL-09000
ME-KI-0390,OUT,1,2024-02-09 17:44:13,Sale - Order BILL-07811
PO-ON-0174,OUT,1,2024-02-09 17:44:13,Sale - Order BILL-07811
EA-ON-0373,OUT,1,2024-02-09 21:02:36,Sale - Order BILL-07198
GA-NI-0418,IN,38,2024-02-09 21:08:38,Purchase Order PO-00166
EA-AN-0115,OUT,2,2024-02-10 03:00:46,Sale - Order BILL-09992
ME-KI-0302,OUT,1,2024-02-10 03:00:46,Sale - Order BILL-09992
KE-ST-0766,OUT,3,2024-02-10 03:25:31,Sale - Order BILL-04988
PR-BR-0130,OUT,1,2024-02-10 03:25:31,Sale - Order BILL-04988
WE-HP-0775,OUT,2,2024-02-10 04:03:17,Sale - Order BILL-08876
HE-AU-0696,OUT,3,2024-02-10 04:03:17,Sale - Order BILL-08876
CA-UG-0450,OUT,1,2024-02-10 04:03:17,Sale - Order BILL-08876
RO-AS-0694,OUT,3,2024-02-10 04:03:17,Sale - Order BILL-08876
SM-XI-0101,OUT,2,2024-02-10 04:03:17,Sale - Order BILL-08876
CA-SO-0529,OUT,3,2024-02-10 05:13:31,Sale - Order BILL-01328
WE-RA-0765,OUT,3,2024-02-10 06:47:46,Sale - Order BILL-05354
RO-LI-0453,OUT,2,2024-02-10 06:47:46,Sale - Order BILL-05354
CA-PA-0704,OUT,2,2024-02-10 10:48:48,Sale - Order BILL-01349
PR-BR-0482,OUT,3,2024-02-10 10:48:48,Sale - Order BILL-01349
CA-SO-0571,OUT,1,2024-02-10 10:48:48,Sale - Order BILL-01349
PO-ON-0174,OUT,1,2024-02-10 10:48:48,Sale - Order BILL-01349
RO-AS-0069,OUT,2,2024-02-10 10:48:48,Sale - Order BILL-01349
TV-SO-0776,OUT,2,2024-02-10 11:43:41,Sale - Order BILL-05063
TA-RE-0711,OUT,3,2024-02-10 11:43:41,Sale - Order BILL-05063
HE-AU-0008,OUT,3,2024-02-10 11:43:41,Sale - Order BILL-05063
EA-AN-0508,OUT,2,2024-02-10 11:43:41,Sale - Order BILL-05063
RO-AS-0333,OUT,1,2024-02-10 11:43:41,Sale - Order BILL-05063
SP-MA-0280,OUT,2,2024-02-10 15:50:09,Sale - Order BILL-07162
KE-KE-0504,OUT,1,2024-02-10 15:50:09,Sale - Order BILL-07162
CA-BE-0113,OUT,1,2024-02-10 15:50:09,Sale - Order BILL-07162
HE-SE-0188,OUT,3,2024-02-10 18:55:34,Sale - Order BILL-01709
WE-RA-0765,OUT,2,2024-02-10 18:55:34,Sale - Order BILL-01709
GA-SO-0736,OUT,3,2024-02-10 18:55:34,Sale - Order BILL-01709
KE-CO-0023,OUT,3,2024-02-10 20:12:52,Sale - Order BILL-02570
MO-HP-0715,OUT,1,2024-02-10 20:12:52,Sale - Order BILL-02570
SM-BO-0527,OUT,3,2024-02-10 20:12:52,Sale - Order BILL-02570
TV-XI-0318,OUT,1,2024-02-10 20:12:52,Sale - Order BILL-02570
ME-SA-0781,OUT,3,2024-02-10 21:11:19,Sale - Order BILL-08988
HE-SK-0737,OUT,3,2024-02-10 21:11:19,Sale - Order BILL-08988
WE-HP-0111,OUT,1,2024-02-10 21:11:19,Sale - Order BILL-08988
CA-SO-0455,OUT,2,2024-02-10 21:11:19,Sale - Order BILL-08988
TA-MI-0521,OUT,1,2024-02-10 22:27:23,Sale - Order BILL-03233
CH-RE-0327,OUT,2,2024-02-10 22:34:41,Sale - Order BILL-07877
TV-ON-0632,OUT,2,2024-02-11 02:31:39,Sale - Order BILL-00869
RO-NE-0010,OUT,2,2024-02-11 02:31:39,Sale - Order BILL-00869
PO-AN-0182,OUT,1,2024-02-11 03:34:07,Sale - Order BILL-00786
RO-AS-0224,OUT,1,2024-02-11 03:34:07,Sale - Order BILL-00786
