id,product_sku,supplier,description,quantity,status,created_at
890,KE-CO-0009,Visionary Electronics,Low stock alert - need restock for Corsair Keyboard Model 632,96,Approved,2026-01-25 08:46:34
891,WE-LO-0105,CameraKing Distributors,Seasonal demand increase for Logitech Webcam Model 180,97,Approved,2025-05-08 14:33:06
892,SM-SA-0543,PrintWorks Pvt Ltd,Seasonal demand increase for Samsung Smartphone Model 359,95,Approved,2025-08-17 16:25:21
893,EA-NO-0691,VisionTech Supplies,Low stock alert - need restock for Noise Earbuds Model 855,20,Rejected,2024-07-30 05:21:33
894,TV-SA-0654,Visionary Electronics,Bulk order request for Samsung TV Model 610,36,Approved,2025-12-26 03:54:58
895,GA-MI-0617,ElectroMart Solutions,Low stock alert - need restock for Microsoft Gaming Console Model 889,15,Rejected,2025-10-07 00:18:45
896,RO-NE-0483,TechWorld Pvt Ltd,Urgent: Netgear Router Model 930 running out,193,Rejected,2024-10-20 08:50:42
897,MO-BE-0456,TechWorld Pvt Ltd,Low stock alert - need restock for BenQ Monitor Model 384,126,Rejected,2024-05-18 13:25:38
898,LA-MS-0131,SoundPro Solutions,Urgent: MSI Laptop Model 890 running out,17,Approved,2024-03-26 07:01:59
899,WE-HP-0138,GameZone Distributors,Bulk order request for HP Webcam Model 755,117,Pending,2025-08-22 01:13:18
900,WE-LO-0587,PowerTech Distributors,Bulk order request for Logitech Webcam Model 564,146,Pending,2024-04-03 05:36:21
901,SM-RE-0293,SoundPro Solutions,Customer pre-orders for Realme Smartphone Model 275,174,Approved,2024-02-29 21:42:05
902,CA-SO-0731,SoundPro Solutions,Seasonal demand increase for Sony Camera Model 971,106,Rejected,2024-01-24 22:59:02
903,TV-SA-0406,Peripheral Pros,Low stock alert - need restock for Samsung TV Model 126,77,Approved,2024-09-06 08:38:45
904,KE-DU-0337,SoundPro Solutions,Customer pre-orders for Ducky Keyboard Model 163,164,Pending,2025-08-30 07:38:39
905,SM-NO-0303,AudioMax Distributors,Urgent: Noise Smartwatch Model 617 running out,63,Pending,2025-06-12 01:05:28
906,PR-EP-0038,VisionTech Supplies,Seasonal demand increase for Epson Printer Model 698,133,Pending,2024-12-08 03:21:57
907,PR-CA-0786,Elite Tech Supplies,Low stock alert - need restock for Canon Printer Model 414,156,Approved,2025-07-29 03:59:58
908,PR-BR-0533,SmartGear Traders,Customer pre-orders for Brother Printer Model 887,114,Pending,2024-11-04 17:28:24
909,HE-SK-0445,AudioMax Distributors,Urgent: Skullcandy Headphones Model 419 running out,96,Approved,2025-07-21 03:16:20
910,PR-XE-0642,ConnectPro Supplies,Seasonal demand increase for Xerox Printer Model 451,121,Pending,2024-10-24 07:48:22
911,RO-CI-0263,SoundPro Solutions,Bulk order request for Cisco Router Model 414,85,Pending,2024-09-26 02:50:38
912,GA-SO-0562,ElectroMart Solutions,Urgent: Sony Gaming Console Model 717 running out,159,Approved,2024-04-30 06:33:24
913,CA-GO-0289,SmartGear Traders,Customer pre-orders for GoPro Camera Model 869,171,Pending,2025-12-29 16:10:13
914,EA-AP-0148,PowerTech Distributors,Low stock alert - need restock for Apple Earbuds Model 706,184,Pending,2025-02-08 08:34:24
915,CA-AN-0639,SmartLife Traders,Seasonal demand increase for Anker Cable Model 119,29,Pending,2024-11-03 00:31:53
916,KE-CO-0023,SmartGear Traders,Low stock alert - need restock for Corsair Keyboard Model 387,73,Pending,2024-10-29 13:55:43
917,RO-CI-0157,GadgetHub India,Bulk order request for Cisco Router Model 861,53,Pending,2025-02-20 03:25:46
918,CH-RE-0751,GameZone Distributors,Urgent: Realme Charger Model 290 running out,19,Pending,2025-03-01 06:45:01
919,SM-NO-0303,AudioMax Distributors,Bulk order request for Noise Smartwatch Model 617,192,Pending,2024-06-09 23:04:40
920,GA-NI-0092,AudioMax Distributors,Urgent: Nintendo Gaming Console Model 492 running out,83,Approved,2025-02-21 12:15:51
921,KE-KE-0591,Elite Tech Supplies,Low stock alert - need restock for Keychron Keyboard Model 688,185,Approved,2024-08-09 10:16:20
922,KE-RA-0022,VisionTech Supplies,Customer pre-orders for Razer Keyboard Model 822,187,Pending,2025-06-24 01:35:49
923,KE-ST-0215,ReadMore Supplies,Customer pre-orders for SteelSeries Keyboard Model 858,136,Approved,2024-10-19 05:41:02
924,TV-PA-0752,GadgetHub India,Low stock alert - need restock for Panasonic TV Model 795,141,Approved,2024-12-30 18:58:01
925,RO-AS-0503,ElectroMart Solutions,Bulk order request for Asus Router Model 358,194,Pending,2025-02-22 16:26:41
926,ME-SA-0058,ElectroMart Solutions,Urgent: SanDisk Memory Card Model 361 running out,192,Approved,2024-11-02 16:46:39
927,TA-MI-0286,TechWorld Pvt Ltd,Seasonal demand increase for Microsoft Tablet Model 783,125,Approved,2025-02-26 08:57:14
928,SM-AP-0254,DigiHub Electronics,Seasonal demand increase for Apple Smartwatch Model 838,186,Pending,2025-02-09 11:17:51
929,SM-OP-0501,TechNova Pvt Ltd,Low stock alert - need restock for Oppo Smartphone Model 292,173,Approved,2026-02-21 20:41:45
930,SM-GO-0403,Peripheral Pros,Customer pre-orders for Google Smartphone Model 883,53,Rejected,2024-01-25 08:51:22
931,TA-RE-0319,Peripheral Pros,Bulk order request for Realme Tablet Model 879,83,Approved,2024-09-12 14:55:48
932,TV-PA-0338,Peripheral Pros,Bulk order request for Panasonic TV Model 782,75,Approved,2024-05-30 09:52:20
933,WE-LO-0108,TechWorld Pvt Ltd,Low stock alert - need restock for Logitech Webcam Model 603,111,Approved,2025-05-21 16:02:51
934,RO-AS-0069,GadgetHub India,Bulk order request for Asus Router Model 267,79,Pending,2025-05-29 20:57:12
935,LA-DE-0392,CameraKing Distributors,Urgent: Dell Laptop Model 821 running out,91,Rejected,2024-05-12 11:15:16
936,LA-AC-0430,MobileMart Pvt Ltd,Urgent: Acer Laptop Model 224 running out,128,Approved,2024-11-15 15:06:46
937,SM-MO-0245,AudioMax Distributors,Urgent: Motorola Smartphone Model 532 running out,54,Rejected,2025-04-01 01:52:29
938,ME-SO-0041,ConnectPro Supplies,Urgent: Sony Memory Card Model 655 running out,43,Approved,2025-06-06 17:00:19
939,HE-PH-0061,GadgetHub India,Customer pre-orders for Philips Headphones Model 293,178,Rejected,2024-02-02 02:44:36
940,SM-GO-0608,CameraKing Distributors,Bulk order request for Google Smartphone Model 862,108,Approved,2024-11-29 05:32:45
941,MO-DE-0192,VisionTech Supplies,Bulk order request for Dell Monitor Model 338,162,Approved,2025-04-10 15:46:20
942,KE-HP-0594,PowerTech Distributors,Customer pre-orders for HP Keyboard Model 237,166,Approved,2024-05-17 12:04:08
943,LA-DE-0677,CameraKing Distributors,Seasonal demand increase for Dell Laptop Model 957,134,Pending,2025-04-04 08:27:42
944,MO-LG-0717,VisionTech Supplies,Bulk order request for LG Monitor Model 203,192,Approved,2024-08-12 14:34:37
945,HE-SK-0331,DigiHub Electronics,Customer pre-orders for Skullcandy Headphones Model 135,118,Pending,2025-07-21 05:10:54
946,GA-NI-0265,VisionTech Supplies,Seasonal demand increase for Nintendo Gaming Console Model 192,120,Pending,2024-10-24 19:50:07
947,TV-SO-0598,ConnectPro Supplies,Customer pre-orders for Sony TV Model 750,106,Pending,2024-06-26 08:23:43
948,SM-GA-0128,Visionary Electronics,Bulk order request for Garmin Smartwatch Model 713,143,Approved,2024-11-15 06:23:33
949,SP-SO-0217,MobileMart Pvt Ltd,Customer pre-orders for Sony Speaker Model 743,94,Pending,2025-12-28 14:46:30
950,LA-MI-0616,SmartLife Traders,Bulk order request for Microsoft Laptop Model 559,168,Pending,2024-05-22 20:01:16
951,SP-HA-0624,PrintWorks Pvt Ltd,Bulk order request for Harman Kardon Speaker Model 710,18,Approved,2025-12-03 05:41:20
952,SP-JB-0670,PowerTech Distributors,Customer pre-orders for JBL Speaker Model 887,88,Approved,2024-05-30 18:35:11
953,RO-AS-0093,Peripheral Pros,Seasonal demand increase for Asus Router Model 825,135,Approved,2024-01-22 21:55:05
954,CA-OL-0370,DigiHub Electronics,Urgent: Olympus Camera Model 900 running out,120,Approved,2025-10-22 07:33:03
955,SM-ON-0028,PowerTech Distributors,Seasonal demand increase for OnePlus Smartwatch Model 382,171,Pending,2025-02-08 13:02:00
956,MO-MI-0606,Visionary Electronics,Urgent: Microsoft Mouse Model 262 running out,47,Pending,2025-07-02 19:03:50
957,GA-MI-0553,SmartLife Traders,Customer pre-orders for Microsoft Gaming Console Model 789,181,Approved,2025-11-23 07:30:46
958,SM-AM-0399,TechWorld Pvt Ltd,Seasonal demand increase for Amazfit Smartwatch Model 889,12,Rejected,2025-03-16 21:46:00
959,MO-DE-0655,VisionTech Supplies,Bulk order request for Dell Mouse Model 335,10,Approved,2025-08-15 04:07:32
960,TA-AM-0170,TechWorld Pvt Ltd,Urgent: Amazon Tablet Model 913 running out,176,Pending,2024-04-12 23:08:59
961,WE-LO-0672,GameZone Distributors,Low stock alert - need restock for Logitech Webcam Model 598,193,Approved,2025-02-06 05:36:05
962,HE-SK-0737,GadgetHub India,Bulk order request for Skullcandy Headphones Model 612,85,Approved,2025-08-08 03:44:14
963,WE-RA-0321,ElectroMart Solutions,Low stock alert - need restock for Razer Webcam Model 215,21,Approved,2025-08-07 13:43:52
964,LA-RA-0382,DigiHub Electronics,Low stock alert - need restock for Razer Laptop Model 408,120,Pending,2026-02-24 07:35:45
965,SM-GO-0403,Peripheral Pros,Bulk order request for Google Smartphone Model 883,127,Pending,2024-01-18 23:47:15
966,TA-LE-0643,Visionary Electronics,Low stock alert - need restock for Lenovo Tablet Model 812,90,Pending,2024-07-28 23:28:01
967,SP-UL-0663,PrintWorks Pvt Ltd,Low stock alert - need restock for Ultimate Ears Speaker Model 657,170,Pending,2025-03-15 19:56:49
968,CA-GO-0457,PowerTech Distributors,Seasonal demand increase for GoPro Camera Model 774,167,Pending,2025-01-08 17:37:21
969,RO-AS-0306,ConnectPro Supplies,Customer pre-orders for Asus Router Model 257,120,Approved,2025-09-20 03:38:12
970,LA-MS-0090,PrintWorks Pvt Ltd,Urgent: MSI Laptop Model 707 running out,146,Approved,2025-12-06 11:35:22
971,CA-AM-0707,MobileMart Pvt Ltd,Bulk order request for AmazonBasics Cable Model 791,165,Rejected,2024-10-21 04:47:59
972,TV-ON-0632,SmartLife Traders,Seasonal demand increase for OnePlus TV Model 335,57,Approved,2024-04-29 23:24:49
973,CA-BE-0578,Elite Tech Supplies,Bulk order request for Belkin Cable Model 613,82,Pending,2024-10-12 00:31:43
974,CA-CA-0534,GadgetHub India,Low stock alert - need restock for Canon Camera Model 871,98,Pending,2025-10-06 17:25:01
975,KE-DU-0337,SoundPro Solutions,Seasonal demand increase for Ducky Keyboard Model 163,64,Pending,2024-07-17 23:33:04
976,SP-HA-0579,CameraKing Distributors,Customer pre-orders for Harman Kardon Speaker Model 756,161,Approved,2025-03-12 15:59:22
977,WE-LO-0262,AudioMax Distributors,Customer pre-orders for Logitech Webcam Model 512,91,Approved,2025-12-07 22:01:52
978,WE-HP-0664,TechNova Pvt Ltd,Seasonal demand increase for HP Webcam Model 215,45,Pending,2024-01-21 04:37:54
979,EA-AN-0508,CameraKing Distributors,Urgent: Anker Earbuds Model 619 running out,44,Approved,2024-02-17 16:36:37
980,HE-SK-0737,GadgetHub India,Urgent: Skullcandy Headphones Model 612 running out,187,Pending,2025-10-20 07:19:54
981,CA-NI-0634,MobileMart Pvt Ltd,Customer pre-orders for Nikon Camera Model 982,116,Approved,2024-08-12 04:54:15
982,GA-SO-0055,Elite Tech Supplies,Bulk order request for Sony Gaming Console Model 352,145,Pending,2024-09-30 06:23:49
983,ME-SO-0040,DigiHub Electronics,Urgent: Sony Memory Card Model 423 running out,75,Pending,2025-12-17 04:19:39
984,PR-CA-0786,Elite Tech Supplies,Urgent: Canon Printer Model 414 running out,49,Pending,2025-07-29 01:26:45
985,CH-BO-0641,PrintWorks Pvt Ltd,Urgent: Boat Charger Model 173 running out,77,Approved,2025-11-08 23:47:37
986,RO-AS-0142,SmartLife Traders,Customer pre-orders for Asus Router Model 524,98,Approved,2024-02-17 17:48:08
987,TA-MI-0165,SmartLife Traders,Customer pre-orders for Microsoft Tablet Model 296,142,Approved,2025-07-17 05:18:50
988,HE-BE-0167,TechWorld Pvt Ltd,Customer pre-orders for Beats Headphones Model 872,19,Approved,2025-04-14 19:06:38
989,EA-BO-0612,TechNova Pvt Ltd,Low stock alert - need restock for Boat Earbuds Model 218,122,Pending,2025-09-14 08:17:22
990,EA-NO-0198,MobileMart Pvt Ltd,Seasonal demand increase for Noise Earbuds Model 499,43,Approved,2025-02-04 21:33:07
991,SM-BO-0103,TechWorld Pvt Ltd,Bulk order request for Boat Smartwatch Model 123,74,Approved,2024-01-04 23:36:54
992,LA-RA-0382,DigiHub Electronics,Urgent: Razer Laptop Model 408 running out,195,Approved,2025-10-23 22:52:40
993,HE-SE-0200,CameraKing Distributors,Low stock alert - need restock for Sennheiser Headphones Model 760,64,Approved,2024-06-13 19:04:26
994,SP-BO-0477,PowerTech Distributors,Customer pre-orders for Bose Speaker Model 484,142,Approved,2024-11-17 14:18:01
995,PO-AN-0791,Elite Tech Supplies,Urgent: Anker Power Bank Model 986 running out,61,Approved,2025-01-15 02:59:26
996,PR-EP-0250,PowerTech Distributors,Bulk order request for Epson Printer Model 340,37,Rejected,2025-03-17 05:18:30
997,TV-TC-0268,ReadMore Supplies,Low stock alert - need restock for TCL TV Model 350,180,Approved,2025-01-28 12:31:58
998,GA-SO-0473,GadgetHub India,Urgent: Sony Gaming Console Model 540 running out,102,Approved,2024-07-04 20:28:55
999,TV-XI-0603,ConnectPro Supplies,Low stock alert - need restock for Xiaomi TV Model 990,95,Approved,2024-04-06 09:50:57
1000,RO-AS-0564,PrintWorks Pvt Ltd,Low stock alert - need restock for Asus Router Model 782,158,Pending,2025-02-28 15:06:04
1001,HE-JB-0140,Peripheral Pros,Bulk order request for JBL Headphones Model 512,124,Approved,2024-06-07 09:35:11
1002,SP-JB-0650,SmartLife Traders,Urgent: JBL Speaker Model 214 running out,84,Approved,2024-10-27 01:32:17
1003,TV-TC-0588,ReadMore Supplies,Customer pre-orders for TCL TV Model 454,87,Approved,2024-03-09 23:45:42
1004,HE-BE-0546,PowerTech Distributors,Seasonal demand increase for Beats Headphones Model 934,142,Rejected,2025-09-25 21:07:37
1005,SP-BO-0675,SmartLife Traders,Customer pre-orders for Bose Speaker Model 588,25,Approved,2024-09-19 21:32:11
1006,SM-RE-0486,DigiHub Electronics,Urgent: Realme Smartphone Model 714 running out,157,Pending,2024-08-31 09:21:07
1007,CA-AN-0343,ConnectPro Supplies,Seasonal demand increase for Anker Cable Model 351,170,Pending,2025-04-24 17:48:16
1008,RO-LI-0528,TechNova Pvt Ltd,Urgent: Linksys Router Model 315 running out,197,Rejected,2025-04-09 11:51:01
1009,KE-CO-0518,AudioMax Distributors,Low stock alert - need restock for Corsair Keyboard Model 680,153,Pending,2024-02-02 18:41:34
1010,GA-SO-0055,Elite Tech Supplies,Customer pre-orders for Sony Gaming Console Model 352,137,Pending,2024-08-02 08:29:43
1011,GA-SO-0055,Elite Tech Supplies,Low stock alert - need restock for Sony Gaming Console Model 352,119,Pending,2025-07-18 21:18:22
1012,ME-KI-0480,SmartGear Traders,Seasonal demand increase for Kingston Memory Card Model 380,44,Pending,2025-08-20 17:46:57
1013,SM-RE-0021,DigiHub Electronics,Low stock alert - need restock for Realme Smartphone Model 743,107,Approved,2025-06-14 09:57:33
1014,GA-NI-0659,TechNova Pvt Ltd,Bulk order request for Nintendo Gaming Console Model 681,113,Approved,2025-05-05 10:48:26
1015,KE-RA-0614,VisionTech Supplies,Low stock alert - need restock for Razer Keyboard Model 185,169,Approved,2025-09-22 22:23:00
1016,TV-SA-0035,SmartGear Traders,Customer pre-orders for Samsung TV Model 384,130,Approved,2024-12-22 01:34:19
1017,LA-DE-0580,SoundPro Solutions,Seasonal demand increase for Dell Laptop Model 680,121,Rejected,2024-11-17 08:54:07
1018,SM-AP-0560,Elite Tech Supplies,Seasonal demand increase for Apple Smartphone Model 243,144,Pending,2025-01-03 06:41:00
1019,CH-ON-0434,SmartGear Traders,Customer pre-orders for OnePlus Charger Model 926,45,Rejected,2025-08-10 10:33:08
1020,SM-AM-0124,SmartLife Traders,Urgent: Amazfit Smartwatch Model 572 running out,114,Pending,2025-12-19 07:18:39
1021,GA-MI-0794,Elite Tech Supplies,Low stock alert - need restock for Microsoft Gaming Console Model 271,162,Rejected,2025-11-02 20:10:39
1022,SP-UL-0638,TechWorld Pvt Ltd,Seasonal demand increase for Ultimate Ears Speaker Model 984,154,Approved,2025-06-11 17:43:49
1023,HE-AU-0696,TechWorld Pvt Ltd,Low stock alert - need restock for Audio-Technica Headphones Model 309,112,Approved,2025-10-02 06:57:40
1024,ME-SA-0058,ElectroMart Solutions,Bulk order request for SanDisk Memory Card Model 361,14,Pending,2025-11-29 22:31:39
1025,PO-RE-0029,ConnectPro Supplies,Bulk order request for Realme Power Bank Model 125,23,Approved,2024-04-29 15:21:41
1026,TV-SO-0778,VisionTech Supplies,Low stock alert - need restock for Sony TV Model 804,107,Approved,2025-10-21 04:10:29
1027,MO-AC-0602,TechNova Pvt Ltd,Seasonal demand increase for Acer Monitor Model 719,114,Pending,2025-12-28 01:07:30
1028,CA-PA-0744,CameraKing Distributors,Low stock alert - need restock for Panasonic Camera Model 245,134,Approved,2025-08-07 19:09:04
1029,KE-RA-0022,VisionTech Supplies,Customer pre-orders for Razer Keyboard Model 822,81,Rejected,2024-08-31 10:59:43
1030,SM-AP-0729,ConnectPro Supplies,Customer pre-orders for Apple Smartwatch Model 609,110,Approved,2025-10-29 04:26:49
1031,SM-RE-0283,PrintWorks Pvt Ltd,Bulk order request for Realme Smartphone Model 655,191,Pending,2025-08-11 16:35:11
1032,LA-AP-0394,Visionary Electronics,Seasonal demand increase for Apple Laptop Model 413,64,Pending,2025-08-05 02:21:44
1033,CA-SO-0428,GadgetHub India,Low stock alert - need restock for Sony Camera Model 352,131,Pending,2024-02-26 11:33:48
1034,CA-GO-0448,Visionary Electronics,Customer pre-orders for GoPro Camera Model 579,16,Rejected,2025-08-28 04:25:47
1035,SM-SA-0007,PowerTech Distributors,Customer pre-orders for Samsung Smartphone Model 810,92,Pending,2026-02-17 04:00:58
1036,LA-MS-0017,GameZone Distributors,Customer pre-orders for MSI Laptop Model 767,116,Rejected,2024-12-20 07:17:51
1037,EA-JA-0228,ConnectPro Supplies,Low stock alert - need restock for Jabra Earbuds Model 316,109,Approved,2024-01-14 06:02:51
1038,TV-SO-0778,VisionTech Supplies,Customer pre-orders for Sony TV Model 804,50,Pending,2024-09-01 17:54:20
1039,KE-ST-0668,PrintWorks Pvt Ltd,Customer pre-orders for SteelSeries Keyboard Model 380,66,Approved,2024-02-25 21:25:48
1040,SM-MO-0245,AudioMax Distributors,Urgent: Motorola Smartphone Model 532 running out,153,Pending,2025-09-25 15:03:15
1041,HE-PH-0061,GadgetHub India,Low stock alert - need restock for Philips Headphones Model 293,11,Approved,2025-03-19 08:20:03
1042,SM-SA-0183,SoundPro Solutions,Bulk order request for Samsung Smartwatch Model 194,13,Pending,2024-10-30 02:44:37
1043,MO-LO-0006,GameZone Distributors,Low stock alert - need restock for Logitech Mouse Model 258,161,Approved,2025-11-15 17:18:14
1044,LA-HP-0082,PowerTech Distributors,Urgent: HP Laptop Model 937 running out,184,Rejected,2025-11-20 13:52:16
1045,MO-HP-0466,ElectroMart Solutions,Urgent: HP Mouse Model 516 running out,145,Approved,2025-08-17 02:34:41
1046,WE-LO-0105,CameraKing Distributors,Urgent: Logitech Webcam Model 180 running out,170,Approved,2024-07-23 07:45:04
1047,CA-BE-0113,SmartGear Traders,Urgent: Belkin Cable Model 382 running out,97,Pending,2025-07-11 10:55:54
1048,EA-AN-0387,GadgetHub India,Customer pre-orders for Anker Earbuds Model 108,61,Pending,2025-03-14 16:56:03
1049,RO-NE-0692,TechNova Pvt Ltd,Customer pre-orders for Netgear Router Model 689,137,Approved,2025-11-19 13:36:30
1050,SM-AP-0760,Peripheral Pros,Customer pre-orders for Apple Smartwatch Model 712,179,Pending,2024-08-26 02:16:33
1051,SM-OP-0147,TechWorld Pvt Ltd,Urgent: Oppo Smartphone Model 299 running out,85,Pending,2025-10-18 07:03:55
1052,PR-EP-0250,PowerTech Distributors,Customer pre-orders for Epson Printer Model 340,146,Pending,2025-05-14 09:43:19
1053,CA-AN-0613,Elite Tech Supplies,Low stock alert - need restock for Anker Cable Model 768,166,Approved,2026-02-05 20:59:35
1054,MO-HP-0227,ConnectPro Supplies,Seasonal demand increase for HP Mouse Model 435,130,Pending,2025-12-29 09:26:02
1055,WE-MI-0767,Peripheral Pros,Low stock alert - need restock for Microsoft Webcam Model 918,60,Approved,2024-05-27 21:16:40
1056,CH-SA-0149,DigiHub Electronics,Urgent: Samsung Charger Model 325 running out,172,Rejected,2025-08-25 03:37:22
1057,CA-BO-0166,DigiHub Electronics,Low stock alert - need restock for Boat Cable Model 267,56,Pending,2025-04-07 23:25:18
1058,ME-SO-0710,GadgetHub India,Customer pre-orders for Sony Memory Card Model 207,105,Approved,2024-04-16 01:18:50
1059,TA-SA-0550,PowerTech Distributors,Urgent: Samsung Tablet Model 708 running out,64,Rejected,2024-01-05 21:22:43
1060,SM-GA-0128,Visionary Electronics,Customer pre-orders for Garmin Smartwatch Model 713,73,Approved,2025-04-04 23:48:51
1061,ME-SA-0607,AudioMax Distributors,Urgent: Samsung Memory Card Model 489 running out,99,Rejected,2025-05-27 16:08:24
1062,TA-AP-0005,Elite Tech Supplies,Urgent: Apple Tablet Model 702 running out,13,Approved,2024-11-27 13:27:24
1063,CA-BO-0139,GadgetHub India,Customer pre-orders for Boat Cable Model 259,39,Approved,2024-08-06 22:12:08
1064,SM-NO-0689,TechWorld Pvt Ltd,Customer pre-orders for Nokia Smartphone Model 385,37,Pending,2025-04-27 19:30:02
1065,MO-LO-0563,GameZone Distributors,Urgent: Logitech Mouse Model 323 running out,52,Approved,2024-04-30 08:46:09
1066,PR-BR-0519,Peripheral Pros,Seasonal demand increase for Brother Printer Model 596,111,Pending,2024-08-22 08:05:28
1067,EA-JA-0593,ElectroMart Solutions,Urgent: Jabra Earbuds Model 970 running out,102,Approved,2024-05-09 16:58:27
1068,MO-RA-0328,TechWorld Pvt Ltd,Bulk order request for Razer Mouse Model 435,55,Rejected,2025-09-14 06:26:54
1069,PO-RE-0507,CameraKing Distributors,Low stock alert - need restock for Realme Power Bank Model 438,60,Pending,2024-12-13 17:47:53
1070,MO-MI-0701,GadgetHub India,Seasonal demand increase for Microsoft Mouse Model 454,170,Approved,2024-10-05 12:44:48
1071,SP-UL-0652,ConnectPro Supplies,Low stock alert - need restock for Ultimate Ears Speaker Model 968,172,Pending,2025-03-13 08:51:27
1072,CA-SO-0529,VisionTech Supplies,Bulk order request for Sony Camera Model 431,95,Rejected,2024-03-12 22:33:13
1073,RO-AS-0142,SmartLife Traders,Seasonal demand increase for Asus Router Model 524,130,Approved,2025-11-20 11:48:23
1074,TV-SA-0572,AudioMax Distributors,Urgent: Samsung TV Model 902 running out,192,Pending,2024-01-07 11:12:30
1075,HE-BE-0256,Visionary Electronics,Seasonal demand increase for Beats Headphones Model 359,14,Rejected,2025-11-23 10:34:43
1076,PO-AM-0435,GadgetHub India,Bulk order request for Ambrane Power Bank Model 150,103,Approved,2025-09-09 12:21:30
1077,WE-MI-0329,VisionTech Supplies,Seasonal demand increase for Microsoft Webcam Model 885,39,Rejected,2025-10-07 12:57:33
1078,SM-OP-0330,MobileMart Pvt Ltd,Bulk order request for Oppo Smartphone Model 348,154,Pending,2025-11-16 09:54:20
1079,SP-MA-0280,AudioMax Distributors,Urgent: Marshall Speaker Model 107 running out,99,Approved,2024-12-01 10:15:34
1080,EA-SO-0648,GameZone Distributors,Low stock alert - need restock for Sony Earbuds Model 449,90,Approved,2024-12-19 06:51:39
1081,TA-RE-0619,MobileMart Pvt Ltd,Seasonal demand increase for Realme Tablet Model 258,74,Pending,2025-09-17 00:55:06
1082,CA-GO-0457,PowerTech Distributors,Bulk order request for GoPro Camera Model 774,151,Pending,2024-11-21 00:12:21
1083,WE-RA-0152,ConnectPro Supplies,Customer pre-orders for Razer Webcam Model 278,31,Approved,2024-10-15 22:13:24
1084,KE-RA-0341,Visionary Electronics,Bulk order request for Razer Keyboard Model 887,112,Pending,2025-11-24 03:15:09
1085,ME-KI-0408,MobileMart Pvt Ltd,Bulk order request for Kingston Memory Card Model 332,145,Pending,2025-01-15 22:05:19
1086,SP-UL-0336,ElectroMart Solutions,Seasonal demand increase for Ultimate Ears Speaker Model 840,124,Approved,2025-03-17 08:46:46
1087,RO-LI-0605,TechNova Pvt Ltd,Bulk order request for Linksys Router Model 533,103,Pending,2025-01-11 07:56:10
1088,TV-ON-0449,Elite Tech Supplies,Low stock alert - need restock for OnePlus TV Model 241,52,Approved,2025-09-20 20:33:24
1089,MO-AC-0116,Peripheral Pros,Seasonal demand increase for Acer Monitor Model 248,129,Approved,2024-06-08 18:25:27
1090,KE-ST-0474,ElectroMart Solutions,Urgent: SteelSeries Keyboard Model 183 running out,166,Approved,2024-09-30 19:09:09
1091,EA-AN-0164,MobileMart Pvt Ltd,Seasonal demand increase for Anker Earbuds Model 138,12,Pending,2025-04-07 16:53:00
1092,GA-NI-0659,TechNova Pvt Ltd,Low stock alert - need restock for Nintendo Gaming Console Model 681,54,Pending,2024-09-21 08:01:23
1093,WE-RA-0048,GadgetHub India,Low stock alert - need restock for Razer Webcam Model 711,194,Approved,2024-04-24 05:10:28
1094,HE-AU-0076,CameraKing Distributors,Customer pre-orders for Audio-Technica Headphones Model 364,140,Pending,2024-11-21 05:44:04
1095,CH-RE-0145,GadgetHub India,Seasonal demand increase for Realme Charger Model 246,183,Approved,2024-12-06 21:03:49
1096,CA-NI-0634,MobileMart Pvt Ltd,Urgent: Nikon Camera Model 982 running out,43,Pending,2025-02-05 08:50:19
1097,RO-CI-0628,PrintWorks Pvt Ltd,Low stock alert - need restock for Cisco Router Model 899,49,Pending,2024-08-19 14:48:56
1098,TA-AM-0441,TechNova Pvt Ltd,Low stock alert - need restock for Amazon Tablet Model 838,119,Approved,2024-12-09 19:26:13
1099,WE-CR-0388,CameraKing Distributors,Customer pre-orders for Creative Webcam Model 721,76,Approved,2024-05-12 05:57:16
1100,SM-RE-0207,CameraKing Distributors,Urgent: Realme Smartphone Model 136 running out,199,Pending,2024-06-24 17:33:45
1101,SM-FI-0216,CameraKing Distributors,Bulk order request for Fitbit Smartwatch Model 770,186,Approved,2025-03-13 08:58:58
1102,SP-UL-0663,PrintWorks Pvt Ltd,Urgent: Ultimate Ears Speaker Model 657 running out,173,Approved,2025-08-08 10:01:55
1103,SM-AM-0112,VisionTech Supplies,Urgent: Amazfit Smartwatch Model 532 running out,43,Pending,2024-03-13 09:50:06
1104,CA-AM-0251,Peripheral Pros,Customer pre-orders for AmazonBasics Cable Model 584,52,Approved,2025-05-02 23:26:25
1105,MO-RA-0328,TechWorld Pvt Ltd,Urgent: Razer Mouse Model 435 running out,196,Pending,2024-06-04 15:33:41
1106,CA-BO-0139,GadgetHub India,Urgent: Boat Cable Model 259 running out,77,Approved,2025-10-06 00:12:12
1107,CA-GO-0448,Visionary Electronics,Customer pre-orders for GoPro Camera Model 579,54,Approved,2026-02-22 10:13:42
1108,GA-NI-0644,Visionary Electronics,Seasonal demand increase for Nintendo Gaming Console Model 468,179,Approved,2025-11-25 04:34:52
1109,PR-EP-0119,SmartGear Traders,Urgent: Epson Printer Model 285 running out,58,Pending,2024-11-16 04:03:31
1110,TV-ON-0081,Peripheral Pros,Low stock alert - need restock for OnePlus TV Model 261,45,Rejected,2025-10-22 17:07:58
